UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
SAO PAULO;JUNQUEIROPOLIS;GASOLINA/ELETRICO;1
SAO PAULO;JUNQUEIROPOLIS;GASOLINA/GAS NATURAL VEICULAR;2
SAO PAULO;JUNQUEIROPOLIS;Sem Informa̤̣o;670
SAO PAULO;JUQUIA;ALCOOL;439
SAO PAULO;JUQUIA;ALCOOL/GASOLINA;2567
SAO PAULO;JUQUIA;DIESEL;811
SAO PAULO;JUQUIA;GASOLINA;3601
SAO PAULO;JUQUIA;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;JUQUIA;GASOLINA/GAS NATURAL VEICULAR;11
SAO PAULO;JUQUIA;Sem Informa̤̣o;222
SAO PAULO;JUQUITIBA;ALCOOL;1216
SAO PAULO;JUQUITIBA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;JUQUITIBA;ALCOOL/GAS NATURAL VEICULAR;9
SAO PAULO;JUQUITIBA;ALCOOL/GASOLINA;4425
SAO PAULO;JUQUITIBA;DIESEL;1611
SAO PAULO;JUQUITIBA;ELETRICO/FONTE INTERNA;1
SAO PAULO;JUQUITIBA;GAS METANO;2
SAO PAULO;JUQUITIBA;GASOL/GAS NATURAL COMBUSTIVEL;11
SAO PAULO;JUQUITIBA;GASOLINA;8774
SAO PAULO;JUQUITIBA;GASOLINA/ALCOOL/GAS NATURAL;18
SAO PAULO;JUQUITIBA;GASOLINA/GAS NATURAL VEICULAR;133
SAO PAULO;JUQUITIBA;Sem Informa̤̣o;289
SAO PAULO;LAGOINHA;ALCOOL;109
SAO PAULO;LAGOINHA;ALCOOL/GASOLINA;1063
SAO PAULO;LAGOINHA;DIESEL;325
SAO PAULO;LAGOINHA;GASOLINA;2209
SAO PAULO;LAGOINHA;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;LAGOINHA;GASOLINA/GAS NATURAL VEICULAR;13
SAO PAULO;LAGOINHA;Sem Informa̤̣o;47
SAO PAULO;LARANJAL PAULISTA;ALCOOL;1315
SAO PAULO;LARANJAL PAULISTA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LARANJAL PAULISTA;ALCOOL/GAS NATURAL VEICULAR;3
SAO PAULO;LARANJAL PAULISTA;ALCOOL/GASOLINA;6503
SAO PAULO;LARANJAL PAULISTA;DIESEL;1795
SAO PAULO;LARANJAL PAULISTA;ELETRICO/FONTE INTERNA;1
SAO PAULO;LARANJAL PAULISTA;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LARANJAL PAULISTA;GASOLINA;7782
SAO PAULO;LARANJAL PAULISTA;GASOLINA/ALCOOL/GAS NATURAL;12
SAO PAULO;LARANJAL PAULISTA;GASOLINA/ELETRICO;1
SAO PAULO;LARANJAL PAULISTA;GASOLINA/GAS NATURAL VEICULAR;56
SAO PAULO;LARANJAL PAULISTA;Sem Informa̤̣o;624
SAO PAULO;LAVINIA;ALCOOL;291
SAO PAULO;LAVINIA;ALCOOL/GASOLINA;948
SAO PAULO;LAVINIA;DIESEL;221
SAO PAULO;LAVINIA;GASOLINA;1153
SAO PAULO;LAVINIA;Sem Informa̤̣o;130
SAO PAULO;LAVRINHAS;ALCOOL;193
SAO PAULO;LAVRINHAS;ALCOOL/GAS NATURAL VEICULAR;5
SAO PAULO;LAVRINHAS;ALCOOL/GASOLINA;996
SAO PAULO;LAVRINHAS;DIESEL;203
SAO PAULO;LAVRINHAS;GASOLINA;1702
SAO PAULO;LAVRINHAS;GASOLINA/ALCOOL/GAS NATURAL;15
SAO PAULO;LAVRINHAS;GASOLINA/GAS NATURAL VEICULAR;57
SAO PAULO;LAVRINHAS;Sem Informa̤̣o;61
SAO PAULO;LEME;ALCOOL;5211
SAO PAULO;LEME;ALCOOL/GAS NATURAL VEICULAR;4
SAO PAULO;LEME;ALCOOL/GASOLINA;22862
SAO PAULO;LEME;DIESEL;5559
SAO PAULO;LEME;ELETRICO/FONTE INTERNA;3
SAO PAULO;LEME;GASOL/GAS NATURAL COMBUSTIVEL;11
SAO PAULO;LEME;GASOLINA;36884
SAO PAULO;LEME;GASOLINA/ALCOOL/GAS NATURAL;13
SAO PAULO;LEME;GASOLINA/GAS NATURAL VEICULAR;91
SAO PAULO;LEME;Sem Informa̤̣o;1729
SAO PAULO;LENCOIS PAULISTA;ALCOOL;4202
SAO PAULO;LENCOIS PAULISTA;ALCOOL/GASOLINA;17757
SAO PAULO;LENCOIS PAULISTA;DIESEL;3548
SAO PAULO;LENCOIS PAULISTA;ELETRICO/FONTE EXTERNA;1
SAO PAULO;LENCOIS PAULISTA;GASOL/GAS NATURAL COMBUSTIVEL;2
SAO PAULO;LENCOIS PAULISTA;GASOLINA;20060
SAO PAULO;LENCOIS PAULISTA;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;LENCOIS PAULISTA;GASOLINA/ELETRICO;5
SAO PAULO;LENCOIS PAULISTA;GASOLINA/GAS NATURAL VEICULAR;21
SAO PAULO;LENCOIS PAULISTA;Sem Informa̤̣o;1956
SAO PAULO;LIMEIRA;ALCOOL;15524
SAO PAULO;LIMEIRA;ALCOOL/GAS NATURAL COMBUSTIVEL;2
SAO PAULO;LIMEIRA;ALCOOL/GAS NATURAL VEICULAR;87
SAO PAULO;LIMEIRA;ALCOOL/GASOLINA;82347
SAO PAULO;LIMEIRA;DIESEL;14133
SAO PAULO;LIMEIRA;ELETRICO/FONTE INTERNA;3
SAO PAULO;LIMEIRA;GAS METANO;7
SAO PAULO;LIMEIRA;GAS NATURAL VEICULAR;1
SAO PAULO;LIMEIRA;GASOL/GAS NATURAL COMBUSTIVEL;27
SAO PAULO;LIMEIRA;GASOLINA;99842
SAO PAULO;LIMEIRA;GASOLINA/ALCOOL/GAS NATURAL;263
SAO PAULO;LIMEIRA;GASOLINA/ELETRICO;26
SAO PAULO;LIMEIRA;GASOLINA/GAS NATURAL VEICULAR;1312
SAO PAULO;LIMEIRA;Ṇo Identificado;2
SAO PAULO;LIMEIRA;Sem Informa̤̣o;7365
SAO PAULO;LINDOIA;ALCOOL;351
SAO PAULO;LINDOIA;ALCOOL/GASOLINA;1742
SAO PAULO;LINDOIA;DIESEL;443
SAO PAULO;LINDOIA;GASOLINA;2600
SAO PAULO;LINDOIA;GASOLINA/ALCOOL/GAS NATURAL;3
SAO PAULO;LINDOIA;GASOLINA/GAS NATURAL VEICULAR;6
SAO PAULO;LINDOIA;Sem Informa̤̣o;83
SAO PAULO;LINS;ALCOOL;3461
SAO PAULO;LINS;ALCOOL/GAS NATURAL VEICULAR;3
SAO PAULO;LINS;ALCOOL/GASOLINA;22571
SAO PAULO;LINS;DIESEL;4181
SAO PAULO;LINS;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LINS;GASOLINA;26001
SAO PAULO;LINS;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;LINS;GASOLINA/ELETRICO;13
SAO PAULO;LINS;GASOLINA/GAS NATURAL VEICULAR;17
SAO PAULO;LINS;Sem Informa̤̣o;4267
SAO PAULO;LORENA;ALCOOL;2364
SAO PAULO;LORENA;ALCOOL/GAS NATURAL COMBUSTIVEL;3
SAO PAULO;LORENA;ALCOOL/GAS NATURAL VEICULAR;30
SAO PAULO;LORENA;ALCOOL/GASOLINA;18712
SAO PAULO;LORENA;DIESEL;2273
SAO PAULO;LORENA;ELETRICO/FONTE INTERNA;1
SAO PAULO;LORENA;GAS METANO;1
SAO PAULO;LORENA;GASOL/GAS NATURAL COMBUSTIVEL;13
SAO PAULO;LORENA;GASOLINA;22219
SAO PAULO;LORENA;GASOLINA/ALCOOL/GAS NATURAL;97
SAO PAULO;LORENA;GASOLINA/ELETRICO;2
SAO PAULO;LORENA;GASOLINA/GAS NATURAL VEICULAR;654
SAO PAULO;LORENA;Sem Informa̤̣o;784
SAO PAULO;LOURDES;ALCOOL;143
SAO PAULO;LOURDES;ALCOOL/GASOLINA;363
SAO PAULO;LOURDES;DIESEL;93
SAO PAULO;LOURDES;GASOLINA;491
SAO PAULO;LOURDES;Sem Informa̤̣o;28
SAO PAULO;LOUVEIRA;ALCOOL;1332
SAO PAULO;LOUVEIRA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LOUVEIRA;ALCOOL/GAS NATURAL VEICULAR;13
SAO PAULO;LOUVEIRA;ALCOOL/GASOLINA;12957
SAO PAULO;LOUVEIRA;DIESEL;2498
SAO PAULO;LOUVEIRA;GAS METANO;1
SAO PAULO;LOUVEIRA;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LOUVEIRA;GASOLINA;14269
SAO PAULO;LOUVEIRA;GASOLINA/ALCOOL/GAS NATURAL;30
SAO PAULO;LOUVEIRA;GASOLINA/ELETRICO;4
SAO PAULO;LOUVEIRA;GASOLINA/GAS NATURAL VEICULAR;163
SAO PAULO;LOUVEIRA;Sem Informa̤̣o;536
SAO PAULO;LUCELIA;ALCOOL;1403
SAO PAULO;LUCELIA;ALCOOL/GAS NATURAL VEICULAR;2
SAO PAULO;LUCELIA;ALCOOL/GASOLINA;3944
SAO PAULO;LUCELIA;DIESEL;1190
SAO PAULO;LUCELIA;GASOGENIO;1
SAO PAULO;LUCELIA;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;LUCELIA;GASOLINA;5549
SAO PAULO;LUCELIA;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;LUCELIA;GASOLINA/GAS NATURAL VEICULAR;5
SAO PAULO;LUCELIA;Sem Informa̤̣o;701
SAO PAULO;LUCIANOPOLIS;ALCOOL;124
SAO PAULO;LUCIANOPOLIS;ALCOOL/GASOLINA;460
SAO PAULO;LUCIANOPOLIS;DIESEL;155
SAO PAULO;LUCIANOPOLIS;GASOLINA;498
SAO PAULO;LUCIANOPOLIS;Sem Informa̤̣o;31
SAO PAULO;LUIS ANTONIO;ALCOOL;645
SAO PAULO;LUIS ANTONIO;ALCOOL/GASOLINA;2343
SAO PAULO;LUIS ANTONIO;DIESEL;852
SAO PAULO;LUIS ANTONIO;GASOLINA;2780
SAO PAULO;LUIS ANTONIO;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;LUIS ANTONIO;GASOLINA/GAS NATURAL VEICULAR;11
SAO PAULO;LUIS ANTONIO;Sem Informa̤̣o;378
SAO PAULO;LUIZIANIA;ALCOOL;216
SAO PAULO;LUIZIANIA;ALCOOL/GASOLINA;837
SAO PAULO;LUIZIANIA;DIESEL;202
SAO PAULO;LUIZIANIA;GASOLINA;881
SAO PAULO;LUIZIANIA;GASOLINA/ELETRICO;1
SAO PAULO;LUIZIANIA;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;LUIZIANIA;Sem Informa̤̣o;68
SAO PAULO;LUPERCIO;ALCOOL;221
SAO PAULO;LUPERCIO;ALCOOL/GASOLINA;569
SAO PAULO;LUPERCIO;DIESEL;150
SAO PAULO;LUPERCIO;GASOLINA;907
SAO PAULO;LUPERCIO;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;LUPERCIO;Sem Informa̤̣o;33
SAO PAULO;LUTECIA;ALCOOL;152
SAO PAULO;LUTECIA;ALCOOL/GASOLINA;509
SAO PAULO;LUTECIA;DIESEL;143
SAO PAULO;LUTECIA;GASOLINA;579
SAO PAULO;LUTECIA;GASOLINA/GAS NATURAL VEICULAR;2
SAO PAULO;LUTECIA;Sem Informa̤̣o;44
SAO PAULO;MACATUBA;ALCOOL;1174
SAO PAULO;MACATUBA;ALCOOL/GASOLINA;3465
SAO PAULO;MACATUBA;DIESEL;952
SAO PAULO;MACATUBA;GASOLINA;4344
SAO PAULO;MACATUBA;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;MACATUBA;GASOLINA/GAS NATURAL VEICULAR;9
SAO PAULO;MACATUBA;Sem Informa̤̣o;577
SAO PAULO;MACAUBAL;ALCOOL;618
SAO PAULO;MACAUBAL;ALCOOL/GASOLINA;1828
SAO PAULO;MACAUBAL;DIESEL;387
SAO PAULO;MACAUBAL;GASOLINA;2358
SAO PAULO;MACAUBAL;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;MACAUBAL;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MACAUBAL;Sem Informa̤̣o;229
SAO PAULO;MACEDONIA;ALCOOL;226
SAO PAULO;MACEDONIA;ALCOOL/GASOLINA;782
SAO PAULO;MACEDONIA;DIESEL;147
SAO PAULO;MACEDONIA;GASOLINA;858
SAO PAULO;MACEDONIA;Sem Informa̤̣o;101
SAO PAULO;MAGDA;ALCOOL;311
SAO PAULO;MAGDA;ALCOOL/GASOLINA;732
SAO PAULO;MAGDA;DIESEL;269
SAO PAULO;MAGDA;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MAGDA;GASOLINA;807
SAO PAULO;MAGDA;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MAGDA;Sem Informa̤̣o;142
SAO PAULO;MAIRINQUE;ALCOOL;2030
SAO PAULO;MAIRINQUE;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MAIRINQUE;ALCOOL/GAS NATURAL VEICULAR;15
SAO PAULO;MAIRINQUE;ALCOOL/GASOLINA;10803
SAO PAULO;MAIRINQUE;DIESEL;1619
SAO PAULO;MAIRINQUE;GAS METANO;2
SAO PAULO;MAIRINQUE;GASOL/GAS NATURAL COMBUSTIVEL;11
SAO PAULO;MAIRINQUE;GASOLINA;14345
SAO PAULO;MAIRINQUE;GASOLINA/ALCOOL/GAS NATURAL;30
SAO PAULO;MAIRINQUE;GASOLINA/ELETRICO;3
SAO PAULO;MAIRINQUE;GASOLINA/GAS NATURAL VEICULAR;256
SAO PAULO;MAIRINQUE;Sem Informa̤̣o;400
SAO PAULO;MAIRIPORA;ALCOOL;3163
SAO PAULO;MAIRIPORA;ALCOOL/GAS NATURAL VEICULAR;40
SAO PAULO;MAIRIPORA;ALCOOL/GASOLINA;17344
SAO PAULO;MAIRIPORA;DIESEL;4522
SAO PAULO;MAIRIPORA;GAS METANO;2
SAO PAULO;MAIRIPORA;GAS NATURAL VEICULAR;1
SAO PAULO;MAIRIPORA;GASOGENIO;1
SAO PAULO;MAIRIPORA;GASOL/GAS NATURAL COMBUSTIVEL;20
SAO PAULO;MAIRIPORA;GASOLINA;26373
SAO PAULO;MAIRIPORA;GASOLINA/ALCOOL/GAS NATURAL;65
SAO PAULO;MAIRIPORA;GASOLINA/ELETRICO;2
SAO PAULO;MAIRIPORA;GASOLINA/GAS NATURAL VEICULAR;603
SAO PAULO;MAIRIPORA;Sem Informa̤̣o;765
SAO PAULO;MANDURI;ALCOOL;603
SAO PAULO;MANDURI;ALCOOL/GAS NATURAL VEICULAR;1
SAO PAULO;MANDURI;ALCOOL/GASOLINA;1998
SAO PAULO;MANDURI;DIESEL;686
SAO PAULO;MANDURI;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MANDURI;GASOLINA;2849
SAO PAULO;MANDURI;GASOLINA/GAS NATURAL VEICULAR;2
SAO PAULO;MANDURI;Sem Informa̤̣o;304
SAO PAULO;MARABA PAULISTA;ALCOOL;208
SAO PAULO;MARABA PAULISTA;ALCOOL/GASOLINA;493
SAO PAULO;MARABA PAULISTA;DIESEL;120
SAO PAULO;MARABA PAULISTA;GASOLINA;793
SAO PAULO;MARABA PAULISTA;Sem Informa̤̣o;56
SAO PAULO;MARACAI;ALCOOL;846
SAO PAULO;MARACAI;ALCOOL/GASOLINA;2757
SAO PAULO;MARACAI;DIESEL;782
SAO PAULO;MARACAI;GAS METANO;2
SAO PAULO;MARACAI;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MARACAI;GASOLINA;3842
SAO PAULO;MARACAI;GASOLINA/ALCOOL/GAS NATURAL;2
SAO PAULO;MARACAI;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MARACAI;Sem Informa̤̣o;436
SAO PAULO;MARAPOAMA;ALCOOL;191
SAO PAULO;MARAPOAMA;ALCOOL/GASOLINA;858
SAO PAULO;MARAPOAMA;DIESEL;346
SAO PAULO;MARAPOAMA;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MARAPOAMA;GASOLINA;754
SAO PAULO;MARAPOAMA;Sem Informa̤̣o;296
SAO PAULO;MARIAPOLIS;ALCOOL;177
SAO PAULO;MARIAPOLIS;ALCOOL/GASOLINA;619
SAO PAULO;MARIAPOLIS;DIESEL;153
SAO PAULO;MARIAPOLIS;GASOLINA;767
SAO PAULO;MARIAPOLIS;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MARIAPOLIS;Sem Informa̤̣o;42
SAO PAULO;MARILIA;ALCOOL;10194
SAO PAULO;MARILIA;ALCOOL/GAS NATURAL VEICULAR;2
SAO PAULO;MARILIA;ALCOOL/GASOLINA;66520
SAO PAULO;MARILIA;DIESEL;9210
SAO PAULO;MARILIA;ELETRICO/FONTE INTERNA;3
SAO PAULO;MARILIA;GASOL/GAS NATURAL COMBUSTIVEL;4
SAO PAULO;MARILIA;GASOLINA;79762
SAO PAULO;MARILIA;GASOLINA/ALCOOL/GAS NATURAL;43
SAO PAULO;MARILIA;GASOLINA/ELETRICO;34
SAO PAULO;MARILIA;GASOLINA/GAS NATURAL VEICULAR;90
SAO PAULO;MARILIA;Sem Informa̤̣o;4422
SAO PAULO;MARINOPOLIS;ALCOOL;143
SAO PAULO;MARINOPOLIS;ALCOOL/GASOLINA;360
SAO PAULO;MARINOPOLIS;DIESEL;155
SAO PAULO;MARINOPOLIS;GASOLINA;526
SAO PAULO;MARINOPOLIS;Sem Informa̤̣o;93
SAO PAULO;MARTINOPOLIS;ALCOOL;1456
SAO PAULO;MARTINOPOLIS;ALCOOL/GASOLINA;4429
SAO PAULO;MARTINOPOLIS;DIESEL;1285
SAO PAULO;MARTINOPOLIS;GASOLINA;6508
SAO PAULO;MARTINOPOLIS;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;MARTINOPOLIS;GASOLINA/GAS NATURAL VEICULAR;6
SAO PAULO;MARTINOPOLIS;Sem Informa̤̣o;616
SAO PAULO;MATAO;ALCOOL;5266
SAO PAULO;MATAO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MATAO;ALCOOL/GAS NATURAL VEICULAR;11
SAO PAULO;MATAO;ALCOOL/GASOLINA;22250
SAO PAULO;MATAO;DIESEL;4571
SAO PAULO;MATAO;ELETRICO/FONTE INTERNA;1
SAO PAULO;MATAO;GASOL/GAS NATURAL COMBUSTIVEL;5
SAO PAULO;MATAO;GASOLINA;32066
SAO PAULO;MATAO;GASOLINA/ALCOOL/GAS NATURAL;64
SAO PAULO;MATAO;GASOLINA/ELETRICO;4
SAO PAULO;MATAO;GASOLINA/GAS NATURAL VEICULAR;199
SAO PAULO;MATAO;Sem Informa̤̣o;2873
SAO PAULO;MAUA;ALCOOL;16125
SAO PAULO;MAUA;ALCOOL/GAS NATURAL COMBUSTIVEL;11
SAO PAULO;MAUA;ALCOOL/GAS NATURAL VEICULAR;301
SAO PAULO;MAUA;ALCOOL/GASOLINA;77550
SAO PAULO;MAUA;DIESEL;10872
SAO PAULO;MAUA;ELETRICO/FONTE INTERNA;1
SAO PAULO;MAUA;GAS METANO;63
SAO PAULO;MAUA;GAS NATURAL VEICULAR;2
SAO PAULO;MAUA;GASOL/GAS NATURAL COMBUSTIVEL;112
SAO PAULO;MAUA;GASOLINA;118499
SAO PAULO;MAUA;GASOLINA/ALCOOL/GAS NATURAL;425
SAO PAULO;MAUA;GASOLINA/ELETRICO;8
SAO PAULO;MAUA;GASOLINA/GAS NATURAL VEICULAR;3393
SAO PAULO;MAUA;Sem Informa̤̣o;2669
SAO PAULO;MENDONCA;ALCOOL;290
SAO PAULO;MENDONCA;ALCOOL/GASOLINA;1190
SAO PAULO;MENDONCA;DIESEL;359
SAO PAULO;MENDONCA;GASOLINA;1280
SAO PAULO;MENDONCA;GASOLINA/ELETRICO;1
SAO PAULO;MENDONCA;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MENDONCA;Sem Informa̤̣o;329
SAO PAULO;MERIDIANO;ALCOOL;273
SAO PAULO;MERIDIANO;ALCOOL/GASOLINA;794
SAO PAULO;MERIDIANO;DIESEL;424
SAO PAULO;MERIDIANO;GASOLINA;1190
SAO PAULO;MERIDIANO;Sem Informa̤̣o;594
SAO PAULO;MESOPOLIS;ALCOOL;129
SAO PAULO;MESOPOLIS;ALCOOL/GASOLINA;342
SAO PAULO;MESOPOLIS;DIESEL;66
SAO PAULO;MESOPOLIS;GASOLINA;430
SAO PAULO;MESOPOLIS;Sem Informa̤̣o;77
SAO PAULO;MIGUELOPOLIS;ALCOOL;1389
SAO PAULO;MIGUELOPOLIS;ALCOOL/GAS NATURAL VEICULAR;2
SAO PAULO;MIGUELOPOLIS;ALCOOL/GASOLINA;3654
SAO PAULO;MIGUELOPOLIS;DIESEL;823
SAO PAULO;MIGUELOPOLIS;GASOLINA;5103
SAO PAULO;MIGUELOPOLIS;GASOLINA/GAS NATURAL VEICULAR;6
SAO PAULO;MIGUELOPOLIS;Sem Informa̤̣o;523
SAO PAULO;MINEIROS DO TIETE;ALCOOL;794
SAO PAULO;MINEIROS DO TIETE;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MINEIROS DO TIETE;ALCOOL/GASOLINA;1917
SAO PAULO;MINEIROS DO TIETE;DIESEL;591
SAO PAULO;MINEIROS DO TIETE;GASOLINA;3168
SAO PAULO;MINEIROS DO TIETE;GASOLINA/GAS NATURAL VEICULAR;7
SAO PAULO;MINEIROS DO TIETE;Sem Informa̤̣o;400
SAO PAULO;MIRA ESTRELA;ALCOOL;238
SAO PAULO;MIRA ESTRELA;ALCOOL/GASOLINA;605
SAO PAULO;MIRA ESTRELA;DIESEL;160
SAO PAULO;MIRA ESTRELA;GASOLINA;714
SAO PAULO;MIRA ESTRELA;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;MIRA ESTRELA;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MIRA ESTRELA;Sem Informa̤̣o;111
SAO PAULO;MIRACATU;ALCOOL;411
SAO PAULO;MIRACATU;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MIRACATU;ALCOOL/GAS NATURAL VEICULAR;3
SAO PAULO;MIRACATU;ALCOOL/GASOLINA;2950
SAO PAULO;MIRACATU;DIESEL;1239
SAO PAULO;MIRACATU;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MIRACATU;GASOLINA;4254
SAO PAULO;MIRACATU;GASOLINA/ALCOOL/GAS NATURAL;4
SAO PAULO;MIRACATU;GASOLINA/GAS NATURAL VEICULAR;25
SAO PAULO;MIRACATU;Sem Informa̤̣o;288
SAO PAULO;MIRANDOPOLIS;ALCOOL;1720
SAO PAULO;MIRANDOPOLIS;ALCOOL/GASOLINA;5851
SAO PAULO;MIRANDOPOLIS;DIESEL;1827
SAO PAULO;MIRANDOPOLIS;GASOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MIRANDOPOLIS;GASOLINA;7737
SAO PAULO;MIRANDOPOLIS;GASOLINA/GAS NATURAL VEICULAR;10
SAO PAULO;MIRANDOPOLIS;Sem Informa̤̣o;1302
SAO PAULO;MIRANTE DO PARANAPANEMA;ALCOOL;959
SAO PAULO;MIRANTE DO PARANAPANEMA;ALCOOL/GASOLINA;2483
SAO PAULO;MIRANTE DO PARANAPANEMA;DIESEL;781
SAO PAULO;MIRANTE DO PARANAPANEMA;GASOLINA;4136
SAO PAULO;MIRANTE DO PARANAPANEMA;GASOLINA/ALCOOL/GAS NATURAL;1
SAO PAULO;MIRANTE DO PARANAPANEMA;GASOLINA/GAS NATURAL VEICULAR;1
SAO PAULO;MIRANTE DO PARANAPANEMA;Sem Informa̤̣o;234
SAO PAULO;MIRASSOL;ALCOOL;2924
SAO PAULO;MIRASSOL;ALCOOL/GASOLINA;16300
SAO PAULO;MIRASSOL;DIESEL;3192
SAO PAULO;MIRASSOL;GASOGENIO;1
SAO PAULO;MIRASSOL;GASOLINA;20345
SAO PAULO;MIRASSOL;GASOLINA/ALCOOL/GAS NATURAL;3
SAO PAULO;MIRASSOL;GASOLINA/ELETRICO;1
SAO PAULO;MIRASSOL;GASOLINA/GAS NATURAL VEICULAR;2
SAO PAULO;MIRASSOL;Sem Informa̤̣o;1907
SAO PAULO;MIRASSOLANDIA;ALCOOL;284
SAO PAULO;MIRASSOLANDIA;ALCOOL/GASOLINA;754
SAO PAULO;MIRASSOLANDIA;DIESEL;205
SAO PAULO;MIRASSOLANDIA;GASOLINA;1070
SAO PAULO;MIRASSOLANDIA;Sem Informa̤̣o;106
SAO PAULO;MOCOCA;ALCOOL;2963
SAO PAULO;MOCOCA;ALCOOL/GAS NATURAL VEICULAR;2
SAO PAULO;MOCOCA;ALCOOL/GASOLINA;17301
SAO PAULO;MOCOCA;DIESEL;3192
SAO PAULO;MOCOCA;ELETRICO/FONTE INTERNA;1
SAO PAULO;MOCOCA;GAS METANO;1
SAO PAULO;MOCOCA;GASOLINA;20090
SAO PAULO;MOCOCA;GASOLINA/ALCOOL/GAS NATURAL;6
SAO PAULO;MOCOCA;GASOLINA/ELETRICO;3
SAO PAULO;MOCOCA;GASOLINA/GAS NATURAL VEICULAR;16
SAO PAULO;MOCOCA;Sem Informa̤̣o;1131
SAO PAULO;MOGI DAS CRUZES;ALCOOL;11812
SAO PAULO;MOGI DAS CRUZES;ALCOOL/GAS NATURAL COMBUSTIVEL;7
SAO PAULO;MOGI DAS CRUZES;ALCOOL/GAS NATURAL VEICULAR;163
SAO PAULO;MOGI DAS CRUZES;ALCOOL/GASOLINA;103416
SAO PAULO;MOGI DAS CRUZES;DIESEL;15725
SAO PAULO;MOGI DAS CRUZES;DIESEL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MOGI DAS CRUZES;ELETRICO/FONTE EXTERNA;4
SAO PAULO;MOGI DAS CRUZES;ELETRICO/FONTE INTERNA;2
SAO PAULO;MOGI DAS CRUZES;GAS METANO;18
SAO PAULO;MOGI DAS CRUZES;GAS NATURAL VEICULAR;1
SAO PAULO;MOGI DAS CRUZES;GASOL/GAS NATURAL COMBUSTIVEL;71
SAO PAULO;MOGI DAS CRUZES;GASOLINA;104750
SAO PAULO;MOGI DAS CRUZES;GASOLINA/ALCOOL/GAS NATURAL;668
SAO PAULO;MOGI DAS CRUZES;GASOLINA/ELETRICO;46
SAO PAULO;MOGI DAS CRUZES;GASOLINA/GAS NATURAL VEICULAR;3475
SAO PAULO;MOGI DAS CRUZES;Sem Informa̤̣o;6524
SAO PAULO;MOGI-GUACU;ALCOOL;6635
SAO PAULO;MOGI-GUACU;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SAO PAULO;MOGI-GUACU;ALCOOL/GAS NATURAL VEICULAR;39
SAO PAULO;MOGI-GUACU;ALCOOL/GASOLINA;41273
SAO PAULO;MOGI-GUACU;DIESEL;7277
SAO PAULO;MOGI-GUACU;ELETRICO/FONTE EXTERNA;1
SAO PAULO;MOGI-GUACU;ELETRICO/FONTE INTERNA;1
SAO PAULO;MOGI-GUACU;GAS METANO;1
