UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
SANTA CATARINA;LAURENTINO;ALCOOL/GASOLINA;2667
SANTA CATARINA;LAURENTINO;DIESEL;776
SANTA CATARINA;LAURENTINO;GASOLINA;2486
SANTA CATARINA;LAURENTINO;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;LAURENTINO;GASOLINA/ALCOOL/GAS NATURAL;33
SANTA CATARINA;LAURENTINO;GASOLINA/ELETRICO;1
SANTA CATARINA;LAURENTINO;GASOLINA/GAS NATURAL VEICULAR;28
SANTA CATARINA;LAURENTINO;Sem Informação;329
SANTA CATARINA;LAURO MULLER;ALCOOL;252
SANTA CATARINA;LAURO MULLER;ALCOOL/GAS NATURAL VEICULAR;2
SANTA CATARINA;LAURO MULLER;ALCOOL/GASOLINA;4889
SANTA CATARINA;LAURO MULLER;DIESEL;1612
SANTA CATARINA;LAURO MULLER;GAS METANO;1
SANTA CATARINA;LAURO MULLER;GASOLINA;6152
SANTA CATARINA;LAURO MULLER;GASOLINA/ALCOOL/ELETRICO;5
SANTA CATARINA;LAURO MULLER;GASOLINA/ALCOOL/GAS NATURAL;63
SANTA CATARINA;LAURO MULLER;GASOLINA/ELETRICO;2
SANTA CATARINA;LAURO MULLER;GASOLINA/GAS NATURAL VEICULAR;132
SANTA CATARINA;LAURO MULLER;Sem Informação;2178
SANTA CATARINA;LEBON REGIS;ALCOOL;296
SANTA CATARINA;LEBON REGIS;ALCOOL/GASOLINA;2574
SANTA CATARINA;LEBON REGIS;DIESEL;766
SANTA CATARINA;LEBON REGIS;GASOLINA;3256
SANTA CATARINA;LEBON REGIS;GASOLINA/ALCOOL/GAS NATURAL;7
SANTA CATARINA;LEBON REGIS;GASOLINA/GAS NATURAL VEICULAR;1
SANTA CATARINA;LEBON REGIS;Sem Informação;134
SANTA CATARINA;LEOBERTO LEAL;ALCOOL;72
SANTA CATARINA;LEOBERTO LEAL;ALCOOL/GASOLINA;1047
SANTA CATARINA;LEOBERTO LEAL;DIESEL;347
SANTA CATARINA;LEOBERTO LEAL;GASOLINA;1209
SANTA CATARINA;LEOBERTO LEAL;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;LEOBERTO LEAL;GASOLINA/ALCOOL/GAS NATURAL;4
SANTA CATARINA;LEOBERTO LEAL;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;LEOBERTO LEAL;Sem Informação;62
SANTA CATARINA;LINDOIA DO SUL;ALCOOL;75
SANTA CATARINA;LINDOIA DO SUL;ALCOOL/GASOLINA;1268
SANTA CATARINA;LINDOIA DO SUL;DIESEL;429
SANTA CATARINA;LINDOIA DO SUL;GASOLINA;1549
SANTA CATARINA;LINDOIA DO SUL;GASOLINA/GAS NATURAL VEICULAR;1
SANTA CATARINA;LINDOIA DO SUL;Sem Informação;114
SANTA CATARINA;LONTRAS;ALCOOL;333
SANTA CATARINA;LONTRAS;ALCOOL/GAS NATURAL VEICULAR;6
SANTA CATARINA;LONTRAS;ALCOOL/GASOLINA;3691
SANTA CATARINA;LONTRAS;DIESEL;988
SANTA CATARINA;LONTRAS;GASOLINA;4472
SANTA CATARINA;LONTRAS;GASOLINA/ALCOOL/GAS NATURAL;38
SANTA CATARINA;LONTRAS;GASOLINA/ELETRICO;2
SANTA CATARINA;LONTRAS;GASOLINA/GAS NATURAL VEICULAR;65
SANTA CATARINA;LONTRAS;Sem Informação;462
SANTA CATARINA;LUIZ ALVES;ALCOOL;195
SANTA CATARINA;LUIZ ALVES;ALCOOL/GAS NATURAL VEICULAR;7
SANTA CATARINA;LUIZ ALVES;ALCOOL/GASOLINA;5019
SANTA CATARINA;LUIZ ALVES;DIESEL;1200
SANTA CATARINA;LUIZ ALVES;GASOLINA;4604
SANTA CATARINA;LUIZ ALVES;GASOLINA/ALCOOL/ELETRICO;8
SANTA CATARINA;LUIZ ALVES;GASOLINA/ALCOOL/GAS NATURAL;50
SANTA CATARINA;LUIZ ALVES;GASOLINA/ELETRICO;5
SANTA CATARINA;LUIZ ALVES;GASOLINA/GAS NATURAL VEICULAR;80
SANTA CATARINA;LUIZ ALVES;Sem Informação;472
SANTA CATARINA;LUZERNA;ALCOOL;108
SANTA CATARINA;LUZERNA;ALCOOL/GASOLINA;2312
SANTA CATARINA;LUZERNA;DIESEL;623
SANTA CATARINA;LUZERNA;GASOLINA;2259
SANTA CATARINA;LUZERNA;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;LUZERNA;GASOLINA/ELETRICO;1
SANTA CATARINA;LUZERNA;Sem Informação;273
SANTA CATARINA;MACIEIRA;ALCOOL;27
SANTA CATARINA;MACIEIRA;ALCOOL/GASOLINA;442
SANTA CATARINA;MACIEIRA;DIESEL;196
SANTA CATARINA;MACIEIRA;GASOLINA;509
SANTA CATARINA;MACIEIRA;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;MACIEIRA;Sem Informação;28
SANTA CATARINA;MAFRA;ALCOOL;1117
SANTA CATARINA;MAFRA;ALCOOL/GAS NATURAL VEICULAR;3
SANTA CATARINA;MAFRA;ALCOOL/GASOLINA;20801
SANTA CATARINA;MAFRA;DIESEL;4051
SANTA CATARINA;MAFRA;ELETRICO/FONTE INTERNA;2
SANTA CATARINA;MAFRA;GASOGENIO;1
SANTA CATARINA;MAFRA;GASOLINA;17955
SANTA CATARINA;MAFRA;GASOLINA/ALCOOL/ELETRICO;17
SANTA CATARINA;MAFRA;GASOLINA/ALCOOL/GAS NATURAL;22
SANTA CATARINA;MAFRA;GASOLINA/ELETRICO;17
SANTA CATARINA;MAFRA;GASOLINA/GAS NATURAL VEICULAR;48
SANTA CATARINA;MAFRA;Sem Informação;2091
SANTA CATARINA;MAJOR GERCINO;ALCOOL;62
SANTA CATARINA;MAJOR GERCINO;ALCOOL/GAS NATURAL VEICULAR;1
SANTA CATARINA;MAJOR GERCINO;ALCOOL/GASOLINA;969
SANTA CATARINA;MAJOR GERCINO;DIESEL;287
SANTA CATARINA;MAJOR GERCINO;GASOL/GAS NATURAL COMBUSTIVEL;1
SANTA CATARINA;MAJOR GERCINO;GASOLINA;1140
SANTA CATARINA;MAJOR GERCINO;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MAJOR GERCINO;GASOLINA/ALCOOL/GAS NATURAL;17
SANTA CATARINA;MAJOR GERCINO;GASOLINA/GAS NATURAL VEICULAR;11
SANTA CATARINA;MAJOR GERCINO;Sem Informação;72
SANTA CATARINA;MAJOR VIEIRA;ALCOOL;104
SANTA CATARINA;MAJOR VIEIRA;ALCOOL/GASOLINA;2130
SANTA CATARINA;MAJOR VIEIRA;DIESEL;500
SANTA CATARINA;MAJOR VIEIRA;GASOLINA;2509
SANTA CATARINA;MAJOR VIEIRA;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MAJOR VIEIRA;GASOLINA/ALCOOL/GAS NATURAL;3
SANTA CATARINA;MAJOR VIEIRA;GASOLINA/ELETRICO;1
SANTA CATARINA;MAJOR VIEIRA;GASOLINA/GAS NATURAL VEICULAR;4
SANTA CATARINA;MAJOR VIEIRA;Sem Informação;108
SANTA CATARINA;MARACAJA;ALCOOL;74
SANTA CATARINA;MARACAJA;ALCOOL/GAS NATURAL VEICULAR;5
SANTA CATARINA;MARACAJA;ALCOOL/GASOLINA;2559
SANTA CATARINA;MARACAJA;DIESEL;653
SANTA CATARINA;MARACAJA;GASOGENIO;1
SANTA CATARINA;MARACAJA;GASOLINA;2676
SANTA CATARINA;MARACAJA;GASOLINA/ALCOOL/ELETRICO;6
SANTA CATARINA;MARACAJA;GASOLINA/ALCOOL/GAS NATURAL;122
SANTA CATARINA;MARACAJA;GASOLINA/GAS NATURAL VEICULAR;109
SANTA CATARINA;MARACAJA;Sem Informação;444
SANTA CATARINA;MARAVILHA;ALCOOL;372
SANTA CATARINA;MARAVILHA;ALCOOL/GASOLINA;9407
SANTA CATARINA;MARAVILHA;DIESEL;2855
SANTA CATARINA;MARAVILHA;ELETRICO/FONTE INTERNA;3
SANTA CATARINA;MARAVILHA;GASOLINA;10103
SANTA CATARINA;MARAVILHA;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MARAVILHA;GASOLINA/ALCOOL/GAS NATURAL;4
SANTA CATARINA;MARAVILHA;GASOLINA/ELETRICO;9
SANTA CATARINA;MARAVILHA;GASOLINA/GAS NATURAL VEICULAR;4
SANTA CATARINA;MARAVILHA;Sem Informação;1537
SANTA CATARINA;MAREMA;ALCOOL;23
SANTA CATARINA;MAREMA;ALCOOL/GASOLINA;748
SANTA CATARINA;MAREMA;DIESEL;181
SANTA CATARINA;MAREMA;GASOLINA;608
SANTA CATARINA;MAREMA;Sem Informação;40
SANTA CATARINA;MASSARANDUBA;ALCOOL;222
SANTA CATARINA;MASSARANDUBA;ALCOOL/GAS NATURAL VEICULAR;10
SANTA CATARINA;MASSARANDUBA;ALCOOL/GASOLINA;5706
SANTA CATARINA;MASSARANDUBA;DIESEL;1463
SANTA CATARINA;MASSARANDUBA;GASOLINA;5646
SANTA CATARINA;MASSARANDUBA;GASOLINA/ALCOOL/ELETRICO;6
SANTA CATARINA;MASSARANDUBA;GASOLINA/ALCOOL/GAS NATURAL;94
SANTA CATARINA;MASSARANDUBA;GASOLINA/ELETRICO;3
SANTA CATARINA;MASSARANDUBA;GASOLINA/GAS NATURAL VEICULAR;118
SANTA CATARINA;MASSARANDUBA;Sem Informação;599
SANTA CATARINA;MATOS COSTA;ALCOOL;109
SANTA CATARINA;MATOS COSTA;ALCOOL/GASOLINA;627
SANTA CATARINA;MATOS COSTA;DIESEL;225
SANTA CATARINA;MATOS COSTA;GASOLINA;855
SANTA CATARINA;MATOS COSTA;GASOLINA/ELETRICO;1
SANTA CATARINA;MATOS COSTA;GASOLINA/GAS NATURAL VEICULAR;1
SANTA CATARINA;MATOS COSTA;Sem Informação;60
SANTA CATARINA;MELEIRO;ALCOOL;74
SANTA CATARINA;MELEIRO;ALCOOL/GAS NATURAL VEICULAR;4
SANTA CATARINA;MELEIRO;ALCOOL/GASOLINA;2816
SANTA CATARINA;MELEIRO;DIESEL;791
SANTA CATARINA;MELEIRO;GASOLINA;2411
SANTA CATARINA;MELEIRO;GASOLINA/ALCOOL/ELETRICO;2
SANTA CATARINA;MELEIRO;GASOLINA/ALCOOL/GAS NATURAL;80
SANTA CATARINA;MELEIRO;GASOLINA/ELETRICO;2
SANTA CATARINA;MELEIRO;GASOLINA/GAS NATURAL VEICULAR;68
SANTA CATARINA;MELEIRO;Sem Informação;320
SANTA CATARINA;MIRIM DOCE;ALCOOL;68
SANTA CATARINA;MIRIM DOCE;ALCOOL/GASOLINA;767
SANTA CATARINA;MIRIM DOCE;DIESEL;232
SANTA CATARINA;MIRIM DOCE;GASOLINA;991
SANTA CATARINA;MIRIM DOCE;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MIRIM DOCE;GASOLINA/ALCOOL/GAS NATURAL;11
SANTA CATARINA;MIRIM DOCE;GASOLINA/GAS NATURAL VEICULAR;9
SANTA CATARINA;MIRIM DOCE;Sem Informação;59
SANTA CATARINA;MODELO;ALCOOL;62
SANTA CATARINA;MODELO;ALCOOL/GASOLINA;1275
SANTA CATARINA;MODELO;DIESEL;376
SANTA CATARINA;MODELO;ELETRICO/FONTE EXTERNA;1
SANTA CATARINA;MODELO;GASOLINA;1464
SANTA CATARINA;MODELO;GASOLINA/GAS NATURAL VEICULAR;4
SANTA CATARINA;MODELO;Sem Informação;87
SANTA CATARINA;MONDAI;ALCOOL;137
SANTA CATARINA;MONDAI;ALCOOL/GASOLINA;3124
SANTA CATARINA;MONDAI;DIESEL;747
SANTA CATARINA;MONDAI;GASOLINA;4246
SANTA CATARINA;MONDAI;GASOLINA/ELETRICO;2
SANTA CATARINA;MONDAI;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;MONDAI;Sem Informação;510
SANTA CATARINA;MONTE CARLO;ALCOOL;230
SANTA CATARINA;MONTE CARLO;ALCOOL/GASOLINA;2086
SANTA CATARINA;MONTE CARLO;DIESEL;651
SANTA CATARINA;MONTE CARLO;GASOLINA;2553
SANTA CATARINA;MONTE CARLO;GASOLINA/ALCOOL/GAS NATURAL;3
SANTA CATARINA;MONTE CARLO;GASOLINA/GAS NATURAL VEICULAR;4
SANTA CATARINA;MONTE CARLO;Sem Informação;224
SANTA CATARINA;MONTE CASTELO;ALCOOL;179
SANTA CATARINA;MONTE CASTELO;ALCOOL/GAS NATURAL VEICULAR;1
SANTA CATARINA;MONTE CASTELO;ALCOOL/GASOLINA;2129
SANTA CATARINA;MONTE CASTELO;DIESEL;521
SANTA CATARINA;MONTE CASTELO;GASOGENIO;1
SANTA CATARINA;MONTE CASTELO;GASOLINA;1990
SANTA CATARINA;MONTE CASTELO;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MONTE CASTELO;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;MONTE CASTELO;GASOLINA/ELETRICO;1
SANTA CATARINA;MONTE CASTELO;GASOLINA/GAS NATURAL VEICULAR;5
SANTA CATARINA;MONTE CASTELO;Sem Informação;182
SANTA CATARINA;MORRO DA FUMACA;ALCOOL;295
SANTA CATARINA;MORRO DA FUMACA;ALCOOL/GAS NATURAL VEICULAR;16
SANTA CATARINA;MORRO DA FUMACA;ALCOOL/GASOLINA;6352
SANTA CATARINA;MORRO DA FUMACA;DIESEL;1782
SANTA CATARINA;MORRO DA FUMACA;GASOLINA;9549
SANTA CATARINA;MORRO DA FUMACA;GASOLINA/ALCOOL/ELETRICO;7
SANTA CATARINA;MORRO DA FUMACA;GASOLINA/ALCOOL/GAS NATURAL;222
SANTA CATARINA;MORRO DA FUMACA;GASOLINA/ELETRICO;3
SANTA CATARINA;MORRO DA FUMACA;GASOLINA/GAS NATURAL VEICULAR;331
SANTA CATARINA;MORRO DA FUMACA;Sem Informação;978
SANTA CATARINA;MORRO GRANDE;ALCOOL;13
SANTA CATARINA;MORRO GRANDE;ALCOOL/GAS NATURAL VEICULAR;1
SANTA CATARINA;MORRO GRANDE;ALCOOL/GASOLINA;1034
SANTA CATARINA;MORRO GRANDE;DIESEL;352
SANTA CATARINA;MORRO GRANDE;GASOL/GAS NATURAL COMBUSTIVEL;1
SANTA CATARINA;MORRO GRANDE;GASOLINA;986
SANTA CATARINA;MORRO GRANDE;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;MORRO GRANDE;GASOLINA/ALCOOL/GAS NATURAL;17
SANTA CATARINA;MORRO GRANDE;GASOLINA/GAS NATURAL VEICULAR;13
SANTA CATARINA;MORRO GRANDE;Sem Informação;115
SANTA CATARINA;NAVEGANTES;ALCOOL;1007
SANTA CATARINA;NAVEGANTES;ALCOOL/GAS NATURAL VEICULAR;28
SANTA CATARINA;NAVEGANTES;ALCOOL/GASOLINA;25393
SANTA CATARINA;NAVEGANTES;DIESEL;3193
SANTA CATARINA;NAVEGANTES;ELETRICO/FONTE EXTERNA;3
SANTA CATARINA;NAVEGANTES;ELETRICO/FONTE INTERNA;1
SANTA CATARINA;NAVEGANTES;GASOL/GAS NATURAL COMBUSTIVEL;1
SANTA CATARINA;NAVEGANTES;GASOLINA;24956
SANTA CATARINA;NAVEGANTES;GASOLINA/ALCOOL/ELETRICO;20
SANTA CATARINA;NAVEGANTES;GASOLINA/ALCOOL/GAS NATURAL;303
SANTA CATARINA;NAVEGANTES;GASOLINA/ELETRICO;16
SANTA CATARINA;NAVEGANTES;GASOLINA/GAS NATURAL VEICULAR;416
SANTA CATARINA;NAVEGANTES;Sem Informação;1935
SANTA CATARINA;NOVA ERECHIM;ALCOOL;76
SANTA CATARINA;NOVA ERECHIM;ALCOOL/GASOLINA;1474
SANTA CATARINA;NOVA ERECHIM;DIESEL;444
SANTA CATARINA;NOVA ERECHIM;GASOLINA;1531
SANTA CATARINA;NOVA ERECHIM;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;NOVA ERECHIM;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;NOVA ERECHIM;Sem Informação;104
SANTA CATARINA;NOVA ITABERABA;ALCOOL;51
SANTA CATARINA;NOVA ITABERABA;ALCOOL/GASOLINA;1347
SANTA CATARINA;NOVA ITABERABA;DIESEL;338
SANTA CATARINA;NOVA ITABERABA;GASOLINA;1798
SANTA CATARINA;NOVA ITABERABA;GASOLINA/ALCOOL/ELETRICO;2
SANTA CATARINA;NOVA ITABERABA;Sem Informação;78
SANTA CATARINA;NOVA TRENTO;ALCOOL;154
SANTA CATARINA;NOVA TRENTO;ALCOOL/GAS NATURAL VEICULAR;5
SANTA CATARINA;NOVA TRENTO;ALCOOL/GASOLINA;5825
SANTA CATARINA;NOVA TRENTO;DIESEL;912
SANTA CATARINA;NOVA TRENTO;GAS METANO;1
SANTA CATARINA;NOVA TRENTO;GASOLINA;4416
SANTA CATARINA;NOVA TRENTO;GASOLINA/ALCOOL/ELETRICO;7
SANTA CATARINA;NOVA TRENTO;GASOLINA/ALCOOL/GAS NATURAL;92
SANTA CATARINA;NOVA TRENTO;GASOLINA/ELETRICO;5
SANTA CATARINA;NOVA TRENTO;GASOLINA/GAS NATURAL VEICULAR;63
SANTA CATARINA;NOVA TRENTO;Sem Informação;309
SANTA CATARINA;NOVA VENEZA;ALCOOL;129
SANTA CATARINA;NOVA VENEZA;ALCOOL/GAS NATURAL VEICULAR;9
SANTA CATARINA;NOVA VENEZA;ALCOOL/GASOLINA;5334
SANTA CATARINA;NOVA VENEZA;DIESEL;1343
SANTA CATARINA;NOVA VENEZA;GASOLINA;4433
SANTA CATARINA;NOVA VENEZA;GASOLINA/ALCOOL/ELETRICO;6
SANTA CATARINA;NOVA VENEZA;GASOLINA/ALCOOL/GAS NATURAL;149
SANTA CATARINA;NOVA VENEZA;GASOLINA/ELETRICO;1
SANTA CATARINA;NOVA VENEZA;GASOLINA/GAS NATURAL VEICULAR;119
SANTA CATARINA;NOVA VENEZA;Sem Informação;664
SANTA CATARINA;NOVO HORIZONTE;ALCOOL;29
SANTA CATARINA;NOVO HORIZONTE;ALCOOL/GASOLINA;684
SANTA CATARINA;NOVO HORIZONTE;DIESEL;217
SANTA CATARINA;NOVO HORIZONTE;GASOLINA;768
SANTA CATARINA;NOVO HORIZONTE;Sem Informação;47
SANTA CATARINA;ORLEANS;ALCOOL;256
SANTA CATARINA;ORLEANS;ALCOOL/GAS NATURAL VEICULAR;7
SANTA CATARINA;ORLEANS;ALCOOL/GASOLINA;8264
SANTA CATARINA;ORLEANS;DIESEL;2838
SANTA CATARINA;ORLEANS;GASOLINA;8289
SANTA CATARINA;ORLEANS;GASOLINA/ALCOOL/ELETRICO;18
SANTA CATARINA;ORLEANS;GASOLINA/ALCOOL/GAS NATURAL;158
SANTA CATARINA;ORLEANS;GASOLINA/ELETRICO;7
SANTA CATARINA;ORLEANS;GASOLINA/GAS NATURAL VEICULAR;173
SANTA CATARINA;ORLEANS;Sem Informação;2140
SANTA CATARINA;OTACILIO COSTA;ALCOOL;541
SANTA CATARINA;OTACILIO COSTA;ALCOOL/GAS NATURAL VEICULAR;3
SANTA CATARINA;OTACILIO COSTA;ALCOOL/GASOLINA;5099
SANTA CATARINA;OTACILIO COSTA;DIESEL;1816
SANTA CATARINA;OTACILIO COSTA;GASOLINA;5569
SANTA CATARINA;OTACILIO COSTA;GASOLINA/ALCOOL/ELETRICO;2
SANTA CATARINA;OTACILIO COSTA;GASOLINA/ALCOOL/GAS NATURAL;10
SANTA CATARINA;OTACILIO COSTA;GASOLINA/ELETRICO;3
SANTA CATARINA;OTACILIO COSTA;GASOLINA/GAS NATURAL VEICULAR;38
SANTA CATARINA;OTACILIO COSTA;Sem Informação;1228
SANTA CATARINA;OURO;ALCOOL;117
SANTA CATARINA;OURO;ALCOOL/GASOLINA;2614
SANTA CATARINA;OURO;DIESEL;737
SANTA CATARINA;OURO;GASOLINA;2330
SANTA CATARINA;OURO;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;OURO;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;OURO;Sem Informação;265
SANTA CATARINA;OURO VERDE;ALCOOL;45
SANTA CATARINA;OURO VERDE;ALCOOL/GASOLINA;584
SANTA CATARINA;OURO VERDE;DIESEL;286
SANTA CATARINA;OURO VERDE;GASOLINA;730
SANTA CATARINA;OURO VERDE;Sem Informação;52
SANTA CATARINA;PAIAL;ALCOOL;18
SANTA CATARINA;PAIAL;ALCOOL/GASOLINA;477
SANTA CATARINA;PAIAL;DIESEL;108
SANTA CATARINA;PAIAL;GASOLINA;467
SANTA CATARINA;PAIAL;Sem Informação;37
SANTA CATARINA;PAINEL;ALCOOL;47
SANTA CATARINA;PAINEL;ALCOOL/GASOLINA;437
SANTA CATARINA;PAINEL;DIESEL;155
SANTA CATARINA;PAINEL;GASOLINA;610
SANTA CATARINA;PAINEL;GASOLINA/GAS NATURAL VEICULAR;1
SANTA CATARINA;PAINEL;Sem Informação;40
SANTA CATARINA;PALHOCA;ALCOOL;2937
SANTA CATARINA;PALHOCA;ALCOOL/GAS NATURAL VEICULAR;96
SANTA CATARINA;PALHOCA;ALCOOL/GASOLINA;62460
SANTA CATARINA;PALHOCA;DIESEL;8890
SANTA CATARINA;PALHOCA;DIESEL/ELETRICO;2
SANTA CATARINA;PALHOCA;DIESEL/GAS NATURAL VEICULAR;7
SANTA CATARINA;PALHOCA;ELETRICO/FONTE EXTERNA;10
SANTA CATARINA;PALHOCA;GAS METANO;1
SANTA CATARINA;PALHOCA;GASOL/GAS NATURAL COMBUSTIVEL;1
SANTA CATARINA;PALHOCA;GASOLINA;54607
SANTA CATARINA;PALHOCA;GASOLINA/ALCOOL/ELETRICO;53
SANTA CATARINA;PALHOCA;GASOLINA/ALCOOL/GAS NATURAL;3787
SANTA CATARINA;PALHOCA;GASOLINA/ELETRICO;54
SANTA CATARINA;PALHOCA;GASOLINA/GAS NATURAL VEICULAR;2241
SANTA CATARINA;PALHOCA;Sem Informação;5010
SANTA CATARINA;PALMA SOLA;ALCOOL;178
SANTA CATARINA;PALMA SOLA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
SANTA CATARINA;PALMA SOLA;ALCOOL/GASOLINA;1988
SANTA CATARINA;PALMA SOLA;DIESEL;653
SANTA CATARINA;PALMA SOLA;GASOLINA;2636
SANTA CATARINA;PALMA SOLA;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;PALMA SOLA;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;PALMA SOLA;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;PALMA SOLA;Sem Informação;185
SANTA CATARINA;PALMEIRA;ALCOOL;80
SANTA CATARINA;PALMEIRA;ALCOOL/GASOLINA;649
SANTA CATARINA;PALMEIRA;DIESEL;405
SANTA CATARINA;PALMEIRA;GASOLINA;768
SANTA CATARINA;PALMEIRA;GASOLINA/ALCOOL/GAS NATURAL;4
SANTA CATARINA;PALMEIRA;GASOLINA/GAS NATURAL VEICULAR;3
SANTA CATARINA;PALMEIRA;Sem Informação;208
SANTA CATARINA;PALMITOS;ALCOOL;260
SANTA CATARINA;PALMITOS;ALCOOL/GASOLINA;4976
SANTA CATARINA;PALMITOS;DIESEL;1937
SANTA CATARINA;PALMITOS;GASOLINA;6463
SANTA CATARINA;PALMITOS;GASOLINA/ALCOOL/GAS NATURAL;3
SANTA CATARINA;PALMITOS;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;PALMITOS;Sem Informação;1181
SANTA CATARINA;PAPANDUVA;ALCOOL;394
SANTA CATARINA;PAPANDUVA;ALCOOL/GASOLINA;5656
SANTA CATARINA;PAPANDUVA;DIESEL;1475
SANTA CATARINA;PAPANDUVA;GASOLINA;5751
SANTA CATARINA;PAPANDUVA;GASOLINA/ALCOOL/ELETRICO;3
SANTA CATARINA;PAPANDUVA;GASOLINA/ALCOOL/GAS NATURAL;7
SANTA CATARINA;PAPANDUVA;GASOLINA/ELETRICO;3
SANTA CATARINA;PAPANDUVA;GASOLINA/GAS NATURAL VEICULAR;7
SANTA CATARINA;PAPANDUVA;Sem Informação;452
SANTA CATARINA;PARAISO;ALCOOL;51
SANTA CATARINA;PARAISO;ALCOOL/GASOLINA;1114
SANTA CATARINA;PARAISO;DIESEL;298
SANTA CATARINA;PARAISO;GASOLINA;1501
SANTA CATARINA;PARAISO;GASOLINA/ELETRICO;1
SANTA CATARINA;PARAISO;Sem Informação;49
SANTA CATARINA;PASSO DE TORRES;ALCOOL;122
SANTA CATARINA;PASSO DE TORRES;ALCOOL/GAS NATURAL VEICULAR;2
SANTA CATARINA;PASSO DE TORRES;ALCOOL/GASOLINA;5589
SANTA CATARINA;PASSO DE TORRES;DIESEL;1283
SANTA CATARINA;PASSO DE TORRES;DIESEL/GAS NATURAL VEICULAR;1
SANTA CATARINA;PASSO DE TORRES;GASOLINA;4390
SANTA CATARINA;PASSO DE TORRES;GASOLINA/ALCOOL/ELETRICO;9
SANTA CATARINA;PASSO DE TORRES;GASOLINA/ALCOOL/GAS NATURAL;185
SANTA CATARINA;PASSO DE TORRES;GASOLINA/ELETRICO;16
SANTA CATARINA;PASSO DE TORRES;GASOLINA/GAS NATURAL VEICULAR;162
SANTA CATARINA;PASSO DE TORRES;Sem Informação;667
SANTA CATARINA;PASSOS MAIA;ALCOOL;70
SANTA CATARINA;PASSOS MAIA;ALCOOL/GASOLINA;1119
SANTA CATARINA;PASSOS MAIA;DIESEL;432
SANTA CATARINA;PASSOS MAIA;GASOLINA;1199
SANTA CATARINA;PASSOS MAIA;GASOLINA/ALCOOL/GAS NATURAL;1
SANTA CATARINA;PASSOS MAIA;GASOLINA/ELETRICO;1
SANTA CATARINA;PASSOS MAIA;GASOLINA/GAS NATURAL VEICULAR;2
SANTA CATARINA;PASSOS MAIA;Sem Informação;93
SANTA CATARINA;PAULO LOPES;ALCOOL;108
SANTA CATARINA;PAULO LOPES;ALCOOL/GAS NATURAL VEICULAR;1
SANTA CATARINA;PAULO LOPES;ALCOOL/GASOLINA;2766
SANTA CATARINA;PAULO LOPES;DIESEL;759
SANTA CATARINA;PAULO LOPES;GASOLINA;2368
SANTA CATARINA;PAULO LOPES;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;PAULO LOPES;GASOLINA/ALCOOL/GAS NATURAL;65
SANTA CATARINA;PAULO LOPES;GASOLINA/GAS NATURAL VEICULAR;37
SANTA CATARINA;PAULO LOPES;Sem Informação;428
SANTA CATARINA;PEDRAS GRANDES;ALCOOL;57
SANTA CATARINA;PEDRAS GRANDES;ALCOOL/GAS NATURAL VEICULAR;1
SANTA CATARINA;PEDRAS GRANDES;ALCOOL/GASOLINA;1493
SANTA CATARINA;PEDRAS GRANDES;DIESEL;535
SANTA CATARINA;PEDRAS GRANDES;GASOLINA;1911
SANTA CATARINA;PEDRAS GRANDES;GASOLINA/ALCOOL/ELETRICO;1
SANTA CATARINA;PEDRAS GRANDES;GASOLINA/ALCOOL/GAS NATURAL;35
SANTA CATARINA;PEDRAS GRANDES;GASOLINA/GAS NATURAL VEICULAR;29
SANTA CATARINA;PEDRAS GRANDES;Sem Informação;158
SANTA CATARINA;PENHA;ALCOOL;387
SANTA CATARINA;PENHA;ALCOOL/GAS NATURAL VEICULAR;16
SANTA CATARINA;PENHA;ALCOOL/GASOLINA;10633
SANTA CATARINA;PENHA;DIESEL;1505
SANTA CATARINA;PENHA;ELETRICO/FONTE EXTERNA;1
SANTA CATARINA;PENHA;GASOLINA;8874
SANTA CATARINA;PENHA;GASOLINA/ALCOOL/ELETRICO;11
